"","CASEID","NEWRACE2","IRSEX","CATAG6","MJEVER"
"28651",28651,1,2,2,2
"28652",28652,5,2,4,2
"28653",28653,5,1,4,2
"28654",28654,2,2,1,2
"28655",28655,1,2,5,1
"28656",28656,1,2,4,2
"28657",28657,1,1,4,2
"28658",28658,7,1,2,2
"28659",28659,7,2,1,1
"28660",28660,7,2,2,2
"28661",28661,7,2,1,1
"28662",28662,2,2,2,1
"28663",28663,6,2,1,2
"28664",28664,1,1,6,2
"28665",28665,7,1,1,2
"28666",28666,7,2,2,2
"28667",28667,1,2,5,2
"28668",28668,7,1,3,2
"28669",28669,6,2,6,2
"28670",28670,7,2,5,2
"28671",28671,1,2,4,1
"28672",28672,6,2,2,2
"28673",28673,3,2,2,2
"28674",28674,1,2,3,2
"28675",28675,7,2,1,2
"28676",28676,1,2,3,1
"28677",28677,7,2,1,2
"28678",28678,1,2,6,2
"28679",28679,5,1,6,1
"28680",28680,1,2,3,1
"28681",28681,7,1,2,1
"28682",28682,1,1,2,2
"28683",28683,6,2,4,2
"28684",28684,2,1,2,1
"28685",28685,6,2,2,2
"28686",28686,1,2,3,2
"28687",28687,4,1,2,2
"28688",28688,7,1,1,2
"28689",28689,7,2,5,2
"28690",28690,7,2,1,2
"28691",28691,1,1,1,2
"28692",28692,7,1,1,2
"28693",28693,7,2,2,2
"28694",28694,1,2,2,1
"28695",28695,1,2,6,2
"28696",28696,1,1,2,1
"28697",28697,7,2,2,2
"28698",28698,1,2,5,1
"28699",28699,1,1,5,1
"28700",28700,3,2,1,1
"28701",28701,1,1,5,1
"28702",28702,1,1,6,2
"28703",28703,1,2,3,1
"28704",28704,1,2,3,1
"28705",28705,2,2,2,1
"28706",28706,1,2,2,2
"28707",28707,1,1,1,2
"28708",28708,1,1,6,2
"28709",28709,2,1,1,1
"28710",28710,1,1,1,1
"28711",28711,1,2,3,2
"28712",28712,1,2,5,1
"28713",28713,6,2,1,2
"28714",28714,1,2,4,2
"28715",28715,6,1,4,1
"28716",28716,1,2,4,1
"28717",28717,2,2,2,2
"28718",28718,7,2,4,2
"28719",28719,1,1,2,1
"28720",28720,1,2,1,2
"28721",28721,7,1,2,2
"28722",28722,1,2,2,2
"28723",28723,6,1,1,1
"28724",28724,1,2,6,2
"28725",28725,3,2,2,1
"28726",28726,7,1,2,2
"28727",28727,1,2,1,1
"28728",28728,1,2,2,1
"28729",28729,1,1,1,2
"28730",28730,2,1,1,2
"28731",28731,1,1,1,2
"28732",28732,1,1,2,2
"28733",28733,1,1,4,1
"28734",28734,1,2,1,2
"28735",28735,7,2,4,1
"28736",28736,1,2,1,2
"28737",28737,7,1,5,1
"28738",28738,5,1,6,2
"28739",28739,1,1,4,2
"28740",28740,1,1,2,1
"28741",28741,5,2,4,2
"28742",28742,1,2,6,1
"28743",28743,1,2,1,2
"28744",28744,7,1,2,1
"28745",28745,1,1,4,1
"28746",28746,7,2,2,2
"28747",28747,1,2,6,2
"28748",28748,2,1,2,2
"28749",28749,5,1,4,2
"28750",28750,7,1,4,1
"28751",28751,1,1,2,1
"28752",28752,1,1,2,1
"28753",28753,1,1,3,1
"28754",28754,1,1,1,2
"28755",28755,1,2,4,2
"28756",28756,1,2,1,1
"28757",28757,1,1,4,1
"28758",28758,1,2,3,1
"28759",28759,1,1,4,1
"28760",28760,7,2,3,2
"28761",28761,1,2,2,2
"28762",28762,7,1,1,2
"28763",28763,1,2,1,2
"28764",28764,5,2,1,2
"28765",28765,7,1,1,2
"28766",28766,1,1,5,1
"28767",28767,2,2,2,2
"28768",28768,2,2,2,1
"28769",28769,5,1,4,1
"28770",28770,1,1,4,1
"28771",28771,6,2,2,2
"28772",28772,1,1,1,2
"28773",28773,7,1,1,2
"28774",28774,1,2,5,1
"28775",28775,7,1,5,1
"28776",28776,7,2,2,2
"28777",28777,1,2,4,2
"28778",28778,5,1,2,1
"28779",28779,1,1,1,2
"28780",28780,1,1,6,2
"28781",28781,2,1,4,2
"28782",28782,1,1,5,2
"28783",28783,1,2,4,2
"28784",28784,1,2,2,1
"28785",28785,5,2,2,2
"28786",28786,1,2,5,2
"28787",28787,7,2,2,2
"28788",28788,7,1,1,2
"28789",28789,1,2,2,1
"28790",28790,6,2,1,1
"28791",28791,1,2,2,1
"28792",28792,1,2,4,1
"28793",28793,2,2,5,2
"28794",28794,5,1,1,2
"28795",28795,1,2,3,2
"28796",28796,7,2,1,2
"28797",28797,1,1,1,2
"28798",28798,1,2,1,2
"28799",28799,1,1,4,1
"28800",28800,7,1,2,1
"28801",28801,2,2,5,1
"28802",28802,7,1,2,2
"28803",28803,1,2,4,1
"28804",28804,1,1,1,2
"28805",28805,1,2,3,1
"28806",28806,1,1,5,2
"28807",28807,2,1,1,2
"28808",28808,3,1,3,1
"28809",28809,1,2,2,2
"28810",28810,2,1,1,2
"28811",28811,1,2,4,2
"28812",28812,1,1,4,1
"28813",28813,1,2,4,1
"28814",28814,1,1,5,1
"28815",28815,1,1,4,1
"28816",28816,5,2,2,2
"28817",28817,7,1,2,2
"28818",28818,1,2,4,2
"28819",28819,1,1,2,1
"28820",28820,1,1,2,1
"28821",28821,6,1,1,2
"28822",28822,7,1,1,1
"28823",28823,7,2,1,1
"28824",28824,1,2,1,1
"28825",28825,2,2,1,2
"28826",28826,1,2,3,2
"28827",28827,1,2,4,1
"28828",28828,1,1,4,1
"28829",28829,1,2,1,2
"28830",28830,1,2,2,1
"28831",28831,1,2,3,1
"28832",28832,1,1,1,2
"28833",28833,2,2,3,2
"28834",28834,1,2,4,1
"28835",28835,1,2,5,2
"28836",28836,1,1,1,1
"28837",28837,1,2,2,2
"28838",28838,2,1,2,1
"28839",28839,1,2,3,1
"28840",28840,1,1,1,1
"28841",28841,1,2,2,1
"28842",28842,1,1,1,2
"28843",28843,1,2,5,1
"28844",28844,1,2,2,2
"28845",28845,7,1,3,1
"28846",28846,1,2,6,1
"28847",28847,7,1,4,2
"28848",28848,1,1,2,2
"28849",28849,1,1,6,2
"28850",28850,2,1,2,1
"28851",28851,1,1,1,2
"28852",28852,7,2,1,2
"28853",28853,1,1,2,2
"28854",28854,1,2,5,2
"28855",28855,1,2,3,1
"28856",28856,1,2,1,2
"28857",28857,7,2,1,1
"28858",28858,1,2,1,2
"28859",28859,1,1,3,2
"28860",28860,1,1,1,2
"28861",28861,1,1,2,1
"28862",28862,1,1,4,2
"28863",28863,1,2,1,1
"28864",28864,1,1,2,2
"28865",28865,1,1,5,2
"28866",28866,1,1,4,1
"28867",28867,1,1,2,2
"28868",28868,2,1,1,2
"28869",28869,1,1,1,2
"28870",28870,7,1,3,2
"28871",28871,1,2,4,2
"28872",28872,1,2,1,1
"28873",28873,2,1,4,1
"28874",28874,1,1,4,2
"28875",28875,1,1,2,2
"28876",28876,1,1,3,2
"28877",28877,1,2,2,1
"28878",28878,1,2,4,1
"28879",28879,2,1,2,1
"28880",28880,2,1,5,1
"28881",28881,1,2,5,1
"28882",28882,5,1,4,2
"28883",28883,1,2,2,1
"28884",28884,1,2,1,2
"28885",28885,7,2,6,2
"28886",28886,2,2,6,2
"28887",28887,1,2,4,1
"28888",28888,2,2,1,2
"28889",28889,1,2,2,1
"28890",28890,3,2,2,1
"28891",28891,1,2,2,1
"28892",28892,7,2,1,2
"28893",28893,1,1,3,1
"28894",28894,6,1,1,2
"28895",28895,1,1,1,2
"28896",28896,1,2,2,2
"28897",28897,1,1,1,2
"28898",28898,3,1,1,2
"28899",28899,7,1,2,1
"28900",28900,1,2,4,1
"28901",28901,7,2,2,1
"28902",28902,2,2,1,2
"28903",28903,1,1,3,2
"28904",28904,7,2,2,1
"28905",28905,1,1,5,1
"28906",28906,1,1,6,2
"28907",28907,1,2,2,2
"28908",28908,5,2,2,2
"28909",28909,7,1,2,1
"28910",28910,1,2,1,2
"28911",28911,1,1,1,2
"28912",28912,1,2,4,2
"28913",28913,7,2,2,2
"28914",28914,1,2,4,1
"28915",28915,1,2,3,2
"28916",28916,2,1,1,2
"28917",28917,1,2,4,1
"28918",28918,2,2,2,2
"28919",28919,1,1,1,1
"28920",28920,1,2,3,1
"28921",28921,1,1,3,1
"28922",28922,5,2,2,2
"28923",28923,1,2,2,1
"28924",28924,1,1,2,2
"28925",28925,1,2,1,2
"28926",28926,1,1,1,2
"28927",28927,1,2,2,1
"28928",28928,1,1,1,2
"28929",28929,2,1,2,2
"28930",28930,1,2,6,2
"28931",28931,1,2,4,1
"28932",28932,1,1,1,2
"28933",28933,1,2,1,2
"28934",28934,1,2,2,2
"28935",28935,1,2,2,1
"28936",28936,1,2,4,1
"28937",28937,1,1,2,1
"28938",28938,7,2,6,2
"28939",28939,5,1,1,2
"28940",28940,1,1,1,1
"28941",28941,1,2,5,1
"28942",28942,1,2,2,1
"28943",28943,7,1,3,1
"28944",28944,2,2,4,1
"28945",28945,5,1,5,2
"28946",28946,1,2,2,2
"28947",28947,7,2,3,2
"28948",28948,1,1,1,2
"28949",28949,1,2,2,2
"28950",28950,1,1,4,1
"28951",28951,7,2,3,2
"28952",28952,5,1,2,1
"28953",28953,7,1,3,2
"28954",28954,1,1,4,1
"28955",28955,5,1,3,2
"28956",28956,1,2,1,2
"28957",28957,7,2,2,1
"28958",28958,2,2,1,2
"28959",28959,1,2,1,1
"28960",28960,5,2,2,1
"28961",28961,1,2,5,1
"28962",28962,7,2,3,2
"28963",28963,1,2,3,1
"28964",28964,2,1,1,2
"28965",28965,1,1,4,1
"28966",28966,1,2,1,2
"28967",28967,1,1,2,1
"28968",28968,1,1,2,1
"28969",28969,2,2,3,1
"28970",28970,1,1,2,1
"28971",28971,7,2,1,2
"28972",28972,5,2,2,1
"28973",28973,2,2,1,2
"28974",28974,7,1,2,2
"28975",28975,1,2,1,2
"28976",28976,1,2,3,2
"28977",28977,2,1,2,1
"28978",28978,1,2,6,2
"28979",28979,2,2,2,1
"28980",28980,6,2,4,1
"28981",28981,1,1,2,1
"28982",28982,1,2,4,1
"28983",28983,1,2,4,1
"28984",28984,1,2,4,2
"28985",28985,1,2,2,2
"28986",28986,1,2,4,2
"28987",28987,1,2,3,1
"28988",28988,2,2,4,1
"28989",28989,1,2,5,1
"28990",28990,1,2,1,2
"28991",28991,1,2,4,1
"28992",28992,1,1,1,2
"28993",28993,1,2,1,2
"28994",28994,1,1,4,1
"28995",28995,1,2,2,2
"28996",28996,7,2,2,2
"28997",28997,7,1,1,1
"28998",28998,1,2,6,2
"28999",28999,1,1,4,1
"29000",29000,7,2,1,2
"29001",29001,1,1,4,1
"29002",29002,2,2,2,2
"29003",29003,7,1,3,1
"29004",29004,7,2,1,2
"29005",29005,1,1,2,2
"29006",29006,1,2,3,1
"29007",29007,2,2,2,2
"29008",29008,1,1,2,1
"29009",29009,1,1,4,1
"29010",29010,1,1,5,1
"29011",29011,7,2,2,1
"29012",29012,1,1,4,2
"29013",29013,5,2,2,2
"29014",29014,1,1,4,2
"29015",29015,2,2,3,2
"29016",29016,7,2,3,2
"29017",29017,5,2,2,2
"29018",29018,2,2,2,2
"29019",29019,6,1,4,1
"29020",29020,1,2,4,1
"29021",29021,2,2,1,1
"29022",29022,1,1,2,2
"29023",29023,1,2,2,2
"29024",29024,1,2,2,1
"29025",29025,5,2,2,2
"29026",29026,5,2,3,2
"29027",29027,1,1,4,1
"29028",29028,1,1,1,2
"29029",29029,1,2,2,1
"29030",29030,2,1,2,1
"29031",29031,6,2,4,1
"29032",29032,1,1,3,1
"29033",29033,1,2,3,1
"29034",29034,4,2,4,2
"29035",29035,1,2,2,1
"29036",29036,3,1,1,2
"29037",29037,1,1,2,1
"29038",29038,1,1,5,1
"29039",29039,3,1,6,2
"29040",29040,1,1,4,1
"29041",29041,1,1,2,1
"29042",29042,1,1,4,1
"29043",29043,1,2,1,1
"29044",29044,1,2,4,1
"29045",29045,1,2,2,1
"29046",29046,1,1,2,2
"29047",29047,7,1,1,2
"29048",29048,7,1,2,1
"29049",29049,2,1,4,1
"29050",29050,1,1,5,1
"29051",29051,1,1,4,1
"29052",29052,1,2,2,2
"29053",29053,1,1,2,1
"29054",29054,1,2,1,2
"29055",29055,1,1,5,1
"29056",29056,1,1,2,2
"29057",29057,6,1,5,1
"29058",29058,7,1,1,2
"29059",29059,7,1,1,2
"29060",29060,2,1,3,1
"29061",29061,1,2,1,2
"29062",29062,1,2,6,2
"29063",29063,1,1,6,1
"29064",29064,1,2,4,1
"29065",29065,6,1,3,1
"29066",29066,1,1,2,1
"29067",29067,1,1,1,2
"29068",29068,1,1,1,2
"29069",29069,4,2,1,2
"29070",29070,1,1,1,2
"29071",29071,1,1,1,2
"29072",29072,2,1,4,1
"29073",29073,1,2,5,2
"29074",29074,2,2,2,2
"29075",29075,1,1,5,2
"29076",29076,1,1,5,1
"29077",29077,1,1,3,1
"29078",29078,1,1,5,1
"29079",29079,7,1,1,2
"29080",29080,1,1,1,1
"29081",29081,7,1,2,1
"29082",29082,7,2,2,2
"29083",29083,2,1,2,2
"29084",29084,1,1,1,2
"29085",29085,7,2,2,1
"29086",29086,7,1,4,2
"29087",29087,1,2,2,2
"29088",29088,1,1,4,1
"29089",29089,2,2,1,2
"29090",29090,7,1,1,2
"29091",29091,2,2,3,2
"29092",29092,7,2,1,1
"29093",29093,1,2,5,1
"29094",29094,1,1,5,2
"29095",29095,1,2,6,2
"29096",29096,1,2,3,1
"29097",29097,1,1,3,1
"29098",29098,1,2,2,1
"29099",29099,1,1,1,2
"29100",29100,1,1,4,2
"29101",29101,5,1,5,2
"29102",29102,1,2,3,1
"29103",29103,1,1,4,1
"29104",29104,2,1,5,2
"29105",29105,1,1,3,2
"29106",29106,2,2,3,1
"29107",29107,1,1,3,1
"29108",29108,7,2,1,2
"29109",29109,7,2,1,2
"29110",29110,1,1,5,2
"29111",29111,2,1,1,2
"29112",29112,1,2,4,1
"29113",29113,2,1,1,1
"29114",29114,6,1,1,2
"29115",29115,2,1,2,2
"29116",29116,5,2,4,2
"29117",29117,1,2,4,2
"29118",29118,7,2,2,2
"29119",29119,5,1,5,2
"29120",29120,1,1,1,2
"29121",29121,1,1,1,1
"29122",29122,1,2,2,2
"29123",29123,1,1,4,2
"29124",29124,1,1,3,2
"29125",29125,1,2,4,1
"29126",29126,1,1,6,2
"29127",29127,6,2,3,1
"29128",29128,1,2,5,1
"29129",29129,1,1,6,1
"29130",29130,1,2,4,2
"29131",29131,1,1,4,1
"29132",29132,1,1,3,1
"29133",29133,1,1,3,1
"29134",29134,4,2,4,2
"29135",29135,1,2,2,1
"29136",29136,1,1,5,1
"29137",29137,1,2,1,2
"29138",29138,1,1,1,2
"29139",29139,7,1,1,2
"29140",29140,1,2,6,2
"29141",29141,1,2,5,1
"29142",29142,1,2,4,1
"29143",29143,7,2,1,1
"29144",29144,7,2,3,2
"29145",29145,1,2,3,2
"29146",29146,7,1,4,2
"29147",29147,1,2,1,1
"29148",29148,7,2,3,2
"29149",29149,1,1,4,1
"29150",29150,4,1,3,1
"29151",29151,1,2,2,2
"29152",29152,6,1,1,1
"29153",29153,1,2,5,2
"29154",29154,5,1,4,2
"29155",29155,1,2,6,2
"29156",29156,2,2,4,2
"29157",29157,1,1,1,2
"29158",29158,1,2,6,2
"29159",29159,1,2,2,2
"29160",29160,1,1,1,2
"29161",29161,2,1,1,2
"29162",29162,1,2,2,2
"29163",29163,1,2,5,2
"29164",29164,7,1,6,1
"29165",29165,1,1,2,1
"29166",29166,1,2,2,1
"29167",29167,1,1,6,1
"29168",29168,3,2,5,1
"29169",29169,1,1,5,1
"29170",29170,7,1,6,1
"29171",29171,1,2,2,2
"29172",29172,1,2,3,1
"29173",29173,7,2,5,2
"29174",29174,7,1,1,2
"29175",29175,1,2,3,1
"29176",29176,1,2,1,2
"29177",29177,1,2,1,2
"29178",29178,1,2,4,2
"29179",29179,6,1,2,1
"29180",29180,1,1,1,2
"29181",29181,1,1,1,2
"29182",29182,7,2,2,2
"29183",29183,6,1,6,1
"29184",29184,1,1,4,1
"29185",29185,1,2,2,2
"29186",29186,2,1,1,2
"29187",29187,1,1,3,1
"29188",29188,1,2,2,2
"29189",29189,7,1,1,1
"29190",29190,1,1,2,1
"29191",29191,1,2,1,2
"29192",29192,1,1,1,2
"29193",29193,1,2,3,2
"29194",29194,1,2,2,1
"29195",29195,2,2,3,1
"29196",29196,1,2,2,2
"29197",29197,1,1,1,2
"29198",29198,1,1,2,1
"29199",29199,1,2,1,2
"29200",29200,1,1,5,2
"29201",29201,1,2,1,2
"29202",29202,1,2,3,2
"29203",29203,2,2,1,2
"29204",29204,1,1,2,2
"29205",29205,1,2,3,1
"29206",29206,1,2,3,2
"29207",29207,1,2,4,1
"29208",29208,1,2,1,2
"29209",29209,7,2,2,1
"29210",29210,7,2,1,2
"29211",29211,7,2,4,2
"29212",29212,1,1,4,1
"29213",29213,7,2,3,2
"29214",29214,1,2,2,1
"29215",29215,7,2,4,1
"29216",29216,1,2,4,1
"29217",29217,1,2,3,2
"29218",29218,1,1,5,1
"29219",29219,5,1,4,1
"29220",29220,2,1,5,2
"29221",29221,2,2,3,1
"29222",29222,6,1,2,2
"29223",29223,1,2,2,1
"29224",29224,1,2,1,1
"29225",29225,7,2,2,2
"29226",29226,2,1,2,1
"29227",29227,6,1,2,1
"29228",29228,1,1,2,1
"29229",29229,1,1,2,1
"29230",29230,1,1,5,2
"29231",29231,1,2,2,1
"29232",29232,1,2,2,1
"29233",29233,7,2,2,2
"29234",29234,1,1,3,2
"29235",29235,1,1,4,2
"29236",29236,1,1,1,1
"29237",29237,2,2,2,1
"29238",29238,2,2,4,2
"29239",29239,7,2,1,2
"29240",29240,1,1,1,2
"29241",29241,1,2,4,2
"29242",29242,1,2,6,2
"29243",29243,2,2,2,2
"29244",29244,1,1,2,1
"29245",29245,1,1,2,1
"29246",29246,2,1,1,1
"29247",29247,6,1,1,2
"29248",29248,1,1,6,2
"29249",29249,6,1,1,2
"29250",29250,7,1,1,2
"29251",29251,1,1,3,2
"29252",29252,7,1,2,2
"29253",29253,7,1,2,2
"29254",29254,1,2,1,1
"29255",29255,1,1,6,2
"29256",29256,7,1,1,2
"29257",29257,1,2,3,1
"29258",29258,1,2,3,2
"29259",29259,1,2,3,1
"29260",29260,1,1,5,1
"29261",29261,7,1,1,2
"29262",29262,1,1,4,1
"29263",29263,2,2,3,2
"29264",29264,5,2,3,1
"29265",29265,1,2,5,1
"29266",29266,7,2,3,2
"29267",29267,5,2,4,2
"29268",29268,1,2,5,2
"29269",29269,1,2,4,1
"29270",29270,1,1,3,2
"29271",29271,6,2,2,2
"29272",29272,1,1,3,1
"29273",29273,1,1,3,2
"29274",29274,1,1,1,2
"29275",29275,1,1,2,2
"29276",29276,1,1,6,1
"29277",29277,1,2,2,1
"29278",29278,2,2,1,2
"29279",29279,1,2,3,1
"29280",29280,2,1,1,2
"29281",29281,1,1,1,1
"29282",29282,7,2,2,1
"29283",29283,1,2,4,2
"29284",29284,1,1,1,2
"29285",29285,7,2,4,2
"29286",29286,1,1,4,1
"29287",29287,1,1,2,1
"29288",29288,1,2,5,1
"29289",29289,1,1,4,1
"29290",29290,7,1,4,1
"29291",29291,7,1,4,2
"29292",29292,7,2,4,2
"29293",29293,1,2,2,1
"29294",29294,7,2,6,2
"29295",29295,1,1,1,2
"29296",29296,1,2,4,2
"29297",29297,1,1,3,2
"29298",29298,1,2,4,1
"29299",29299,1,2,4,2
"29300",29300,1,2,4,2
"29301",29301,1,1,6,1
"29302",29302,7,2,4,2
"29303",29303,5,1,1,2
"29304",29304,7,1,2,1
"29305",29305,1,2,1,2
"29306",29306,1,1,3,1
"29307",29307,1,1,2,1
"29308",29308,1,1,4,1
"29309",29309,5,1,1,2
"29310",29310,7,1,4,1
"29311",29311,1,2,1,2
"29312",29312,1,1,1,2
"29313",29313,1,1,4,1
"29314",29314,7,1,4,2
"29315",29315,1,2,2,1
"29316",29316,5,1,3,2
"29317",29317,1,1,4,2
"29318",29318,1,1,1,2
"29319",29319,7,1,3,1
"29320",29320,1,1,4,1
"29321",29321,1,2,2,2
"29322",29322,1,2,2,2
"29323",29323,1,1,4,2
"29324",29324,1,1,4,1
"29325",29325,1,1,1,2
"29326",29326,7,2,5,2
"29327",29327,7,2,6,2
"29328",29328,5,1,1,1
"29329",29329,5,1,2,2
"29330",29330,7,1,1,2
"29331",29331,1,1,6,2
"29332",29332,1,2,5,1
"29333",29333,7,2,4,2
"29334",29334,7,1,1,2
"29335",29335,1,2,4,1
"29336",29336,1,1,6,2
"29337",29337,1,2,4,2
"29338",29338,1,1,1,2
"29339",29339,2,2,6,2
"29340",29340,1,2,3,1
"29341",29341,1,1,2,1
"29342",29342,7,1,2,2
"29343",29343,1,1,2,2
"29344",29344,3,2,1,2
"29345",29345,1,1,4,1
"29346",29346,1,2,6,2
"29347",29347,1,2,6,2
"29348",29348,1,1,6,2
"29349",29349,2,2,2,1
"29350",29350,1,2,3,1
"29351",29351,7,1,2,2
"29352",29352,6,2,2,1
"29353",29353,7,2,2,2
"29354",29354,7,1,5,1
"29355",29355,1,2,2,1
"29356",29356,2,1,5,1
"29357",29357,2,1,4,1
"29358",29358,2,2,2,1
"29359",29359,1,1,2,2
"29360",29360,1,1,4,2
"29361",29361,7,2,4,2
"29362",29362,1,1,4,1
"29363",29363,7,1,4,1
"29364",29364,1,2,1,2
"29365",29365,1,1,1,2
"29366",29366,1,2,3,2
"29367",29367,5,1,4,1
"29368",29368,1,2,1,2
"29369",29369,1,2,5,1
"29370",29370,5,1,2,2
"29371",29371,1,1,4,1
"29372",29372,1,1,4,1
"29373",29373,7,1,1,2
"29374",29374,1,2,5,2
"29375",29375,3,2,2,1
"29376",29376,1,2,5,2
"29377",29377,7,2,5,2
"29378",29378,2,1,6,2
"29379",29379,7,1,2,2
"29380",29380,7,1,1,2
"29381",29381,1,1,5,2
"29382",29382,1,2,4,2
"29383",29383,7,1,4,2
"29384",29384,1,2,1,2
"29385",29385,7,1,2,1
"29386",29386,1,2,4,1
"29387",29387,1,1,6,2
"29388",29388,5,1,3,2
"29389",29389,3,1,6,1
"29390",29390,2,2,4,2
"29391",29391,1,2,2,1
"29392",29392,7,1,1,2
"29393",29393,1,1,1,2
"29394",29394,2,1,1,2
"29395",29395,1,1,5,2
"29396",29396,1,1,2,1
"29397",29397,7,2,2,2
"29398",29398,1,2,5,2
"29399",29399,1,1,4,1
"29400",29400,1,1,1,2
"29401",29401,2,2,2,1
"29402",29402,7,1,1,2
"29403",29403,1,1,4,1
"29404",29404,1,1,6,1
"29405",29405,2,2,4,2
"29406",29406,1,1,1,2
"29407",29407,1,2,2,1
"29408",29408,6,2,1,2
"29409",29409,1,1,1,2
"29410",29410,7,2,2,1
"29411",29411,1,2,3,2
"29412",29412,7,1,2,2
"29413",29413,7,2,1,1
"29414",29414,1,1,6,1
"29415",29415,7,1,4,2
"29416",29416,7,1,2,1
"29417",29417,7,2,4,2
"29418",29418,3,2,4,2
"29419",29419,2,2,4,2
"29420",29420,5,1,3,1
"29421",29421,2,1,2,2
"29422",29422,7,1,1,1
"29423",29423,1,2,2,2
"29424",29424,1,1,1,2
"29425",29425,7,1,2,2
"29426",29426,1,2,2,2
"29427",29427,1,2,6,2
"29428",29428,7,1,2,1
"29429",29429,2,2,2,2
"29430",29430,1,1,3,2
"29431",29431,7,2,1,2
"29432",29432,7,2,1,2
"29433",29433,1,1,2,2
"29434",29434,1,1,5,2
"29435",29435,1,2,5,1
"29436",29436,2,2,4,1
"29437",29437,1,2,4,1
"29438",29438,1,1,5,1
"29439",29439,2,2,2,2
"29440",29440,1,2,4,2
"29441",29441,1,2,2,1
"29442",29442,1,2,1,2
"29443",29443,1,1,5,2
"29444",29444,1,1,1,1
"29445",29445,7,2,3,1
"29446",29446,1,1,2,1
"29447",29447,1,2,1,2
"29448",29448,5,2,4,2
"29449",29449,2,2,4,2
"29450",29450,7,2,5,2
"29451",29451,1,2,2,1
"29452",29452,1,1,2,1
"29453",29453,2,1,6,1
"29454",29454,1,2,4,2
"29455",29455,1,2,3,2
"29456",29456,5,1,4,2
"29457",29457,1,1,3,2
"29458",29458,7,2,2,2
"29459",29459,7,2,2,2
"29460",29460,7,1,4,2
"29461",29461,1,1,3,1
"29462",29462,1,2,5,1
"29463",29463,1,1,4,1
"29464",29464,1,1,3,1
"29465",29465,1,2,4,1
"29466",29466,7,1,2,1
"29467",29467,7,1,3,2
"29468",29468,5,2,2,2
"29469",29469,2,1,4,1
"29470",29470,7,2,3,2
"29471",29471,7,1,3,2
"29472",29472,1,1,4,1
"29473",29473,1,1,3,1
"29474",29474,1,2,1,2
"29475",29475,7,2,1,2
"29476",29476,5,2,2,2
"29477",29477,7,1,1,2
"29478",29478,2,1,1,1
"29479",29479,7,1,4,2
"29480",29480,7,1,2,1
"29481",29481,1,1,6,2
"29482",29482,7,1,1,2
"29483",29483,1,1,3,1
"29484",29484,1,1,1,2
"29485",29485,1,2,2,1
"29486",29486,1,2,5,1
"29487",29487,3,2,3,2
"29488",29488,7,1,3,2
"29489",29489,1,1,6,1
"29490",29490,1,2,2,1
"29491",29491,1,1,5,1
"29492",29492,3,2,5,2
"29493",29493,6,1,3,1
"29494",29494,1,1,2,2
"29495",29495,2,1,1,2
"29496",29496,7,2,2,1
"29497",29497,7,2,5,1
"29498",29498,1,2,3,1
"29499",29499,1,1,4,1
"29500",29500,1,2,6,2
"29501",29501,1,1,5,2
"29502",29502,1,2,6,2
"29503",29503,1,2,4,1
"29504",29504,1,1,4,2
"29505",29505,1,1,4,2
"29506",29506,6,2,1,2
"29507",29507,1,1,4,1
"29508",29508,3,2,4,1
"29509",29509,1,1,2,1
"29510",29510,2,1,2,1
"29511",29511,7,1,1,1
"29512",29512,6,1,2,2
"29513",29513,1,2,3,2
"29514",29514,1,1,2,2
"29515",29515,1,2,6,2
"29516",29516,1,1,2,2
"29517",29517,6,2,1,2
"29518",29518,1,1,5,1
"29519",29519,5,2,1,2
"29520",29520,5,2,3,2
"29521",29521,1,2,4,2
"29522",29522,1,2,4,1
"29523",29523,1,1,4,1
"29524",29524,1,2,6,1
"29525",29525,3,1,3,1
"29526",29526,1,1,4,2
"29527",29527,6,2,3,1
"29528",29528,4,2,1,2
"29529",29529,7,1,2,2
"29530",29530,2,2,1,1
"29531",29531,1,2,1,2
"29532",29532,1,1,3,97
"29533",29533,3,1,1,2
"29534",29534,7,1,3,2
"29535",29535,1,2,6,1
"29536",29536,1,2,2,1
"29537",29537,6,2,1,1
"29538",29538,1,2,4,1
"29539",29539,1,2,6,2
"29540",29540,2,2,3,2
"29541",29541,7,2,5,2
"29542",29542,1,2,4,1
"29543",29543,1,1,2,2
"29544",29544,5,2,2,1
"29545",29545,2,1,3,1
"29546",29546,1,2,6,2
"29547",29547,1,1,1,2
"29548",29548,1,2,5,1
"29549",29549,7,1,3,1
"29550",29550,1,1,1,1
"29551",29551,1,2,3,1
"29552",29552,1,2,4,2
"29553",29553,1,1,2,2
"29554",29554,1,2,3,2
"29555",29555,1,1,4,1
"29556",29556,7,1,1,2
"29557",29557,2,1,4,1
"29558",29558,7,2,4,2
"29559",29559,2,1,3,1
"29560",29560,1,2,6,2
"29561",29561,1,2,5,1
"29562",29562,1,1,1,2
"29563",29563,7,2,2,1
"29564",29564,4,2,6,2
"29565",29565,1,2,4,1
"29566",29566,1,1,1,2
"29567",29567,2,1,4,1
"29568",29568,1,2,3,2
"29569",29569,1,1,3,1
"29570",29570,6,1,2,1
"29571",29571,1,2,1,2
"29572",29572,1,2,3,1
"29573",29573,1,2,5,2
"29574",29574,7,2,4,1
"29575",29575,1,2,1,2
"29576",29576,1,2,3,1
"29577",29577,1,1,5,1
"29578",29578,1,1,2,1
"29579",29579,1,1,5,1
"29580",29580,5,1,3,2
"29581",29581,1,2,2,1
